,word1,index,probability,cumsum
1876,Osvědčíte,1,3.9912193175014965e-05,0.5540610656555477
1877,Otevírají,5,0.00019956096587507485,0.5542606266214227
1878,Otevírá,2,7.982438635002993e-05,0.5543404510077727
1879,Otevřená,1,3.9912193175014965e-05,0.5543803632009477
1880,Otevřenému,1,3.9912193175014965e-05,0.5544202753941228
1881,Otevřeným,1,3.9912193175014965e-05,0.5544601875872978
1882,Otevřeně,4,0.00015964877270005986,0.5546198363599978
1883,Otevřete,2,7.982438635002993e-05,0.5546996607463478
1884,Otevřou,2,7.982438635002993e-05,0.5547794851326978
1885,Otočí,1,3.9912193175014965e-05,0.5548193973258728
1886,Otravný,1,3.9912193175014965e-05,0.5548593095190478
1887,Otravovat,3,0.0001197365795250449,0.5549790460985728
1888,Otráveni,1,3.9912193175014965e-05,0.5550189582917479
1889,Otrávit,4,0.00015964877270005986,0.5551786070644479
1890,Otráví,9,0.0003592097385751347,0.555537816803023
1891,Otrávíte,1,3.9912193175014965e-05,0.5555777289961981
1892,Otázka,2,7.982438635002993e-05,0.5556575533825481
1893,Otázkou,28,0.001117541408900419,0.5567750947914485
1894,Otázku,1,3.9912193175014965e-05,0.5568150069846235
1895,Otřepete,1,3.9912193175014965e-05,0.5568549191777985
1896,Otřást,1,3.9912193175014965e-05,0.5568948313709735
1897,Ovlivněni,18,0.0007184194771502694,0.5576132508481237
1898,Ovlivnění,3,0.0001197365795250449,0.5577329874276488
1899,Ovlivňovat,1,3.9912193175014965e-05,0.5577728996208238
1900,Ovlivňuje,1,3.9912193175014965e-05,0.5578128118139988
1901,Ovládejte,4,0.00015964877270005986,0.5579724605866988
1902,Ovládne,1,3.9912193175014965e-05,0.5580123727798738
1903,Ovládnout,1,3.9912193175014965e-05,0.5580522849730488
1904,Ověřte,2,7.982438635002993e-05,0.5581321093593988
1905,Ovšem,1,3.9912193175014965e-05,0.5581720215525738
1906,Ozvat,2,7.982438635002993e-05,0.5582518459389239
1907,Ozve,16,0.0006385950908002394,0.5588904410297241
1908,Ozvou,8,0.0003192975454001197,0.5592097385751242
1909,Očekávejte,3,0.0001197365795250449,0.5593294751546493
1910,Očekává,2,7.982438635002993e-05,0.5594092995409993
1911,Oči,1,3.9912193175014965e-05,0.5594492117341743
1912,Ošklivé,1,3.9912193175014965e-05,0.5594891239273493
1913,Ošklivý,4,0.00015964877270005986,0.5596487727000493
1914,Ošklivě,2,7.982438635002993e-05,0.5597285970863993
1915,Ožijete,2,7.982438635002993e-05,0.5598084214727493
1916,Ožijí,2,7.982438635002993e-05,0.5598882458590994
1917,Oživený,1,3.9912193175014965e-05,0.5599281580522744
1918,PANNA,2,7.982438635002993e-05,0.5600079824386244
1919,Padne,6,0.0002394731590500898,0.5602474555976744
1920,Padnou,2,7.982438635002993e-05,0.5603272799840244
1921,Pak,15,0.0005986828976252245,0.5609259628816496
1922,Pamatujte,5,0.00019956096587507485,0.5611255238475247
1923,Paradoxně,1,3.9912193175014965e-05,0.5611654360406997
1924,Parkujte,1,3.9912193175014965e-05,0.5612053482338747
1925,Parter,2,7.982438635002993e-05,0.5612851726202247
1926,Partner,120,0.004789463181001796,0.5660746358012265
1927,Partnera,17,0.0006785072839752544,0.5667531430852017
1928,Partnerovi,11,0.00043903412492516465,0.5671921772101269
1929,Partnerovo,1,3.9912193175014965e-05,0.5672320894033019
1930,Partnerovu,1,3.9912193175014965e-05,0.567272001596477
1931,Partnerovy,2,7.982438635002993e-05,0.567351825982827
1932,Partnerská,1,3.9912193175014965e-05,0.567391738176002
1933,Pasivním,1,3.9912193175014965e-05,0.567431650369177
1934,Patřilo,1,3.9912193175014965e-05,0.567471562562352
1935,Patřičně,1,3.9912193175014965e-05,0.567511474755527
1936,Pedagogický,1,3.9912193175014965e-05,0.567551386948702
1937,Peníze,13,0.0005188585112751946,0.5680702454599772
1938,Peněženku,1,3.9912193175014965e-05,0.5681101576531522
1939,Pesimistické,2,7.982438635002993e-05,0.5681899820395022
1940,Pesimistických,1,3.9912193175014965e-05,0.5682298942326772
1941,Pesimistickými,1,3.9912193175014965e-05,0.5682698064258522
1942,Pesimistům,1,3.9912193175014965e-05,0.5683097186190272
1943,Pestrou,1,3.9912193175014965e-05,0.5683496308122022
1944,Pestrá,1,3.9912193175014965e-05,0.5683895430053773
1945,Pestré,1,3.9912193175014965e-05,0.5684294551985523
1946,Pevné,3,0.0001197365795250449,0.5685491917780773
1947,Pečivě,1,3.9912193175014965e-05,0.5685891039712523
1948,Pečlivou,1,3.9912193175014965e-05,0.5686290161644273
1949,Pečlivě,31,0.001237277988425464,0.5698662941528527
1950,Pečlivěji,1,3.9912193175014965e-05,0.5699062063460277
1951,Pečlivějším,1,3.9912193175014965e-05,0.5699461185392027
1952,Pečujte,3,0.0001197365795250449,0.5700658551187278
1953,Pijte,1,3.9912193175014965e-05,0.5701057673119028
1954,Pikantní,1,3.9912193175014965e-05,0.5701456795050778
1955,Planety,198,0.007902614248652963,0.5780482937537308
1956,Planetární,25,0.000997804829375374,0.5790460985831062
1957,Plat,1,3.9912193175014965e-05,0.5790860107762812
1958,Platově,1,3.9912193175014965e-05,0.5791259229694562
1959,Platí,51,0.002035521851925763,0.581161444821382
1960,Pletichy,2,7.982438635002993e-05,0.581241269207732
1961,Plni,5,0.00019956096587507485,0.581440830173607
1962,Plno,1,3.9912193175014965e-05,0.581480742366782
1963,Plná,1,3.9912193175014965e-05,0.581520654559957
1964,Plní,1,3.9912193175014965e-05,0.5815605667531321
1965,Plně,3,0.0001197365795250449,0.5816803033326571
1966,Plodný,2,7.982438635002993e-05,0.5817601277190071
1967,Plody,1,3.9912193175014965e-05,0.5818000399121821
1968,Plácnete,1,3.9912193175014965e-05,0.5818399521053571
1969,Plánovaná,1,3.9912193175014965e-05,0.5818798642985321
1970,Plánované,1,3.9912193175014965e-05,0.5819197764917071
1971,Plánovaný,1,3.9912193175014965e-05,0.5819596886848821
1972,Plánujte,1,3.9912193175014965e-05,0.5819996008780571
1973,Plány,12,0.0004789463181001796,0.5824785471961573
1974,Plňte,3,0.0001197365795250449,0.5825982837756823
1975,Po,93,0.003711833965276392,0.5863101177409588
1976,Pobaví,13,0.0005188585112751946,0.586828976252234
1977,Pobavíte,3,0.0001197365795250449,0.586948712831759
1978,Pobolívání,1,3.9912193175014965e-05,0.586988625024934
1979,Pobyt,4,0.00015964877270005986,0.587148273797634
1980,Pobídkou,1,3.9912193175014965e-05,0.587188185990809
1981,Pochopení,2,7.982438635002993e-05,0.587268010377159
1982,Pochopíte,3,0.0001197365795250449,0.587387746956684
1983,Pochvala,1,3.9912193175014965e-05,0.5874276591498591
1984,Pochvalou,1,3.9912193175014965e-05,0.5874675713430341
1985,Pochvaly,2,7.982438635002993e-05,0.5875473957293841
1986,Pochválit,1,3.9912193175014965e-05,0.5875873079225591
1987,Pochválí,1,3.9912193175014965e-05,0.5876272201157341
1988,Pochybnosti,1,3.9912193175014965e-05,0.5876671323089091
1989,Pochybovat,1,3.9912193175014965e-05,0.5877070445020841
1990,Pochybující,1,3.9912193175014965e-05,0.5877469566952591
1991,Pocit,16,0.0006385950908002394,0.5883855517860593
1992,Pocitu,1,3.9912193175014965e-05,0.5884254639792343
1993,Pocítí,1,3.9912193175014965e-05,0.5884653761724093
1994,Pocítíte,7,0.00027938535222510476,0.5887447615246345
1995,Pod,8,0.0003192975454001197,0.5890640590700347
1996,Podaří,29,0.0011574536020754341,0.5902215126721101
1997,Podcenit,1,3.9912193175014965e-05,0.5902614248652851
1998,Poddejte,1,3.9912193175014965e-05,0.5903013370584601
1999,Podezřelá,3,0.0001197365795250449,0.5904210736379851
2000,Podezřelé,1,3.9912193175014965e-05,0.5904609858311601
2001,Podezřelý,1,3.9912193175014965e-05,0.5905008980243351
2002,Podezření,1,3.9912193175014965e-05,0.5905408102175101
2003,Podivnou,1,3.9912193175014965e-05,0.5905807224106852
2004,Podivná,1,3.9912193175014965e-05,0.5906206346038602
2005,Podivné,1,3.9912193175014965e-05,0.5906605467970352
2006,Podivný,2,7.982438635002993e-05,0.5907403711833852
2007,Podivně,1,3.9912193175014965e-05,0.5907802833765602
2008,Podle,10,0.0003991219317501497,0.5911794053083104
2009,Podlehnete,3,0.0001197365795250449,0.5912991418878354
2010,Podlézavé,1,3.9912193175014965e-05,0.5913390540810104
2011,Podlý,1,3.9912193175014965e-05,0.5913789662741854
2012,Podmínkou,38,0.0015166633406505686,0.592895629614836
2013,Podmínky,1,3.9912193175014965e-05,0.592935541808011
2014,Podnikatelům,1,3.9912193175014965e-05,0.592975454001186
2015,Podniknete,1,3.9912193175014965e-05,0.593015366194361
2016,Podníceni,3,0.0001197365795250449,0.593135102773886
2017,Podněcuje,1,3.9912193175014965e-05,0.593175014967061
2018,Podobnou,1,3.9912193175014965e-05,0.593214927160236
2019,Podobná,3,0.0001197365795250449,0.5933346637397611
2020,Podobné,3,0.0001197365795250449,0.5934544003192861
2021,Podobný,1,3.9912193175014965e-05,0.5934943125124611
2022,Podobným,1,3.9912193175014965e-05,0.5935342247056361
2023,Podpisu,1,3.9912193175014965e-05,0.5935741368988111
2024,Podpoří,1,3.9912193175014965e-05,0.5936140490919861
2025,Podpoříte,1,3.9912193175014965e-05,0.5936539612851611
2026,Podrobně,1,3.9912193175014965e-05,0.5936938734783361
2027,Podruhé,1,3.9912193175014965e-05,0.5937337856715111
2028,Podráždí,1,3.9912193175014965e-05,0.5937736978646861
2029,Podrážděni,1,3.9912193175014965e-05,0.5938136100578612
2030,Podstatnou,2,7.982438635002993e-05,0.5938934344442112
2031,Podvedený,1,3.9912193175014965e-05,0.5939333466373862
2032,Podvádění,1,3.9912193175014965e-05,0.5939732588305612
2033,Podvědomě,12,0.0004789463181001796,0.5944522051486614
2034,Podáte,1,3.9912193175014965e-05,0.5944921173418364
2035,Podívejte,3,0.0001197365795250449,0.5946118539213614
2036,Podíváte,2,7.982438635002993e-05,0.5946916783077114
2037,Podělte,1,3.9912193175014965e-05,0.5947315905008864
2038,Pohlaví,1,3.9912193175014965e-05,0.5947715026940614
2039,Pohled,2,7.982438635002993e-05,0.5948513270804114
2040,Pohledná,4,0.00015964877270005986,0.5950109758531115
2041,Pohltí,1,3.9912193175014965e-05,0.5950508880462865
2042,Pohnete,3,0.0001197365795250449,0.5951706246258115
2043,Pohnou,1,3.9912193175014965e-05,0.5952105368189865
2044,Pohoda,1,3.9912193175014965e-05,0.5952504490121615
2045,Pohodlně,1,3.9912193175014965e-05,0.5952903612053365
2046,Pohodou,1,3.9912193175014965e-05,0.5953302733985115
2047,Pohodovou,1,3.9912193175014965e-05,0.5953701855916865
2048,Pohodová,2,7.982438635002993e-05,0.5954500099780365
2049,Pohodu,2,7.982438635002993e-05,0.5955298343643866
2050,Pohotově,1,3.9912193175014965e-05,0.5955697465575616
2051,Pohovořit,1,3.9912193175014965e-05,0.5956096587507366
2052,Pohovořte,4,0.00015964877270005986,0.5957693075234366
2053,Pohovoříte,3,0.0001197365795250449,0.5958890441029616
2054,Pohrávat,1,3.9912193175014965e-05,0.5959289562961366
2055,Pohyb,82,0.0032727998403512273,0.5992017561364879
2056,Pohybujte,1,3.9912193175014965e-05,0.5992416683296629
2057,Pohádat,3,0.0001197365795250449,0.5993614049091879
2058,Pohádáte,6,0.0002394731590500898,0.5996008780682379
2059,Pojedete,11,0.00043903412492516465,0.6000399121931631
2060,Pokazí,1,3.9912193175014965e-05,0.6000798243863381
2061,Pokazíte,3,0.0001197365795250449,0.6001995609658631
2062,Poklidnou,2,7.982438635002993e-05,0.6002793853522131
2063,Pokorně,1,3.9912193175014965e-05,0.6003192975453882
2064,Pokoušet,1,3.9912193175014965e-05,0.6003592097385632
2065,Pokračujte,1,3.9912193175014965e-05,0.6003991219317382
2066,Pokrok,1,3.9912193175014965e-05,0.6004390341249132
2067,Pokud,305,0.012173218918379565,0.6126122530432927
2068,Pokus,17,0.0006785072839752544,0.6132907603272679
2069,Pokusem,2,7.982438635002993e-05,0.6133705847136179
2070,Pokuste,11,0.00043903412492516465,0.6138096188385431
2071,Pokusy,1,3.9912193175014965e-05,0.6138495310317181
2072,Pokusí,15,0.0005986828976252245,0.6144482139293433
2073,Pokusíte,4,0.00015964877270005986,0.6146078627020434
2074,Pokuta,1,3.9912193175014965e-05,0.6146477748952184
2075,Pokušení,2,7.982438635002993e-05,0.6147275992815684
2076,Pokyny,1,3.9912193175014965e-05,0.6147675114747434
2077,Polevíte,1,3.9912193175014965e-05,0.6148074236679184
2078,Politujete,1,3.9912193175014965e-05,0.6148473358610934
2079,Polopravda,1,3.9912193175014965e-05,0.6148872480542684
2080,Polovina,1,3.9912193175014965e-05,0.6149271602474434
2081,Políčeno,1,3.9912193175014965e-05,0.6149670724406184
2082,Pomalejší,1,3.9912193175014965e-05,0.6150069846337934
2083,Pomalu,6,0.0002394731590500898,0.6152464577928435
2084,Pomalý,1,3.9912193175014965e-05,0.6152863699860185
2085,Pomoc,4,0.00015964877270005986,0.6154460187587185
2086,Pomocí,4,0.00015964877270005986,0.6156056675314185
2087,Pomohl,1,3.9912193175014965e-05,0.6156455797245936
2088,Pomohou,2,7.982438635002993e-05,0.6157254041109436
2089,Poměrně,4,0.00015964877270005986,0.6158850528836436
2090,Pomůže,9,0.0003592097385751347,0.6162442626222188
2091,Pomůžete,8,0.0003192975454001197,0.6165635601676189
2092,Ponechte,1,3.9912193175014965e-05,0.6166034723607939
2093,Poněkud,8,0.0003192975454001197,0.6169227699061941
2094,Popadne,1,3.9912193175014965e-05,0.6169626820993691
2095,Poperete,1,3.9912193175014965e-05,0.6170025942925441
2096,Popohnat,2,7.982438635002993e-05,0.6170824186788941
2097,Popohánět,1,3.9912193175014965e-05,0.6171223308720691
2098,Popovídejte,2,7.982438635002993e-05,0.6172021552584191
2099,Popovídáte,1,3.9912193175014965e-05,0.6172420674515942
2100,Poprask,2,7.982438635002993e-05,0.6173218918379442
2101,Poprvé,1,3.9912193175014965e-05,0.6173618040311192
2102,Poptejte,1,3.9912193175014965e-05,0.6174017162242942
2103,Popudem,1,3.9912193175014965e-05,0.6174416284174692
2104,Popudliví,1,3.9912193175014965e-05,0.6174815406106442
2105,Popudlivý,1,3.9912193175014965e-05,0.6175214528038192
2106,Popudí,3,0.0001197365795250449,0.6176411893833442
2107,Popustíte,1,3.9912193175014965e-05,0.6176811015765192
2108,Popusťte,5,0.00019956096587507485,0.6178806625423943
2109,Poradit,4,0.00015964877270005986,0.6180403113150943
2110,Poradí,1,3.9912193175014965e-05,0.6180802235082693
2111,Poradíte,7,0.00027938535222510476,0.6183596088604945
2112,Poraďte,2,7.982438635002993e-05,0.6184394332468445
2113,Poražený,1,3.9912193175014965e-05,0.6184793454400195
2114,Poroste,2,7.982438635002993e-05,0.6185591698263695
2115,Porozhlédněte,1,3.9912193175014965e-05,0.6185990820195445
2116,Porozumíte,1,3.9912193175014965e-05,0.6186389942127195
2117,Porušení,1,3.9912193175014965e-05,0.6186789064058945
2118,Porážku,2,7.982438635002993e-05,0.6187587307922445
2119,Posezení,3,0.0001197365795250449,0.6188784673717695
2120,Poskytnou,1,3.9912193175014965e-05,0.6189183795649446
2121,Poslechněte,1,3.9912193175014965e-05,0.6189582917581196
2122,Poslední,1,3.9912193175014965e-05,0.6189982039512946
2123,Posluchače,1,3.9912193175014965e-05,0.6190381161444696
2124,Pospěšte,3,0.0001197365795250449,0.6191578527239946
2125,Postarejte,2,7.982438635002993e-05,0.6192376771103446
2126,Postará,2,7.982438635002993e-05,0.6193175014966946
2127,Postavení,91,0.003632009578926362,0.622949511075621
2128,Postavit,1,3.9912193175014965e-05,0.622989423268796
2129,Postaví,1,3.9912193175014965e-05,0.623029335461971
2130,Postavíte,3,0.0001197365795250449,0.623149072041496
2131,Postihne,1,3.9912193175014965e-05,0.6231889842346711
2132,Postupem,1,3.9912193175014965e-05,0.6232288964278461
2133,Postupné,1,3.9912193175014965e-05,0.6232688086210211
2134,Postupně,5,0.00019956096587507485,0.6234683695868961
2135,Postupujte,4,0.00015964877270005986,0.6236280183595961
2136,Postěžovat,1,3.9912193175014965e-05,0.6236679305527711
2137,Postřehnete,1,3.9912193175014965e-05,0.6237078427459462
2138,Posíleni,2,7.982438635002993e-05,0.6237876671322962
2139,Posílá,1,3.9912193175014965e-05,0.6238275793254712
2140,Posílíte,1,3.9912193175014965e-05,0.6238674915186462
2141,Potkáte,20,0.0007982438635002994,0.6246657353821464
2142,Potlačte,4,0.00015964877270005986,0.6248253841548465
2143,Potlačíte,1,3.9912193175014965e-05,0.6248652963480215
2144,Potom,10,0.0003991219317501497,0.6252644182797716
2145,Potrápit,2,7.982438635002993e-05,0.6253442426661217
2146,Potrápí,21,0.0008381560566753143,0.626182398722797
2147,Potvrdí,2,7.982438635002993e-05,0.626262223109147
2148,Potvrdíte,4,0.00015964877270005986,0.6264218718818471
2149,Potáhne,1,3.9912193175014965e-05,0.6264617840750221
2150,Poté,2,7.982438635002993e-05,0.6265416084613721
2151,Potíž,3,0.0001197365795250449,0.6266613450408971
2152,Potíže,32,0.0012771901816004789,0.6279385352224975
2153,Potíží,1,3.9912193175014965e-05,0.6279784474156725
2154,Potížím,2,7.982438635002993e-05,0.6280582718020226
2155,Potěšen,1,3.9912193175014965e-05,0.6280981839951976
2156,Potěšit,1,3.9912193175014965e-05,0.6281380961883726
2157,Potěšující,3,0.0001197365795250449,0.6282578327678976
2158,Potěší,68,0.0027140291359010176,0.6309718619037986
2159,Potěšíte,2,7.982438635002993e-05,0.6310516862901486
2160,Potřeba,1,3.9912193175014965e-05,0.6310915984833236
2161,Potřebnou,1,3.9912193175014965e-05,0.6311315106764986
2162,Potřebuje,7,0.00027938535222510476,0.6314108960287238
2163,Potřebujete,80,0.0031929754540011976,0.634603871482725
2164,Potřebují,6,0.0002394731590500898,0.634843344641775
2165,Pouhou,1,3.9912193175014965e-05,0.6348832568349501
2166,Pouhá,1,3.9912193175014965e-05,0.6349231690281251
2167,Pouhé,1,3.9912193175014965e-05,0.6349630812213001
2168,Pouhým,2,7.982438635002993e-05,0.6350429056076501
2169,Pouze,4,0.00015964877270005986,0.6352025543803501
2170,Poučnou,1,3.9912193175014965e-05,0.6352424665735251
2171,Poučíte,1,3.9912193175014965e-05,0.6352823787667001
2172,Použijete,1,3.9912193175014965e-05,0.6353222909598751
2173,Používejte,1,3.9912193175014965e-05,0.6353622031530501
2174,Povalí,1,3.9912193175014965e-05,0.6354021153462251
2175,Považuje,1,3.9912193175014965e-05,0.6354420275394002
2176,Považují,1,3.9912193175014965e-05,0.6354819397325752
2177,Povede,3,0.0001197365795250449,0.6356016763121002
2178,Povedené,1,3.9912193175014965e-05,0.6356415885052752
2179,Povedou,1,3.9912193175014965e-05,0.6356815006984502
2180,Povinnosti,6,0.0002394731590500898,0.6359209738575002
2181,Povolí,1,3.9912193175014965e-05,0.6359608860506752
2182,Povrchnost,3,0.0001197365795250449,0.6360806226302003
2183,Povrchností,1,3.9912193175014965e-05,0.6361205348233753
2184,Povzbudit,1,3.9912193175014965e-05,0.6361604470165503
2185,Povzbudí,1,3.9912193175014965e-05,0.6362003592097253
2186,Povzbuzeni,1,3.9912193175014965e-05,0.6362402714029003
2187,Povzbuzením,1,3.9912193175014965e-05,0.6362801835960753
2188,Povzdechnutí,1,3.9912193175014965e-05,0.6363200957892503
2189,Povznesete,1,3.9912193175014965e-05,0.6363600079824253
2190,Povídání,1,3.9912193175014965e-05,0.6363999201756003
2191,Pověstnou,1,3.9912193175014965e-05,0.6364398323687753
2192,Pozadí,1,3.9912193175014965e-05,0.6364797445619503
2193,Pozdní,2,7.982438635002993e-05,0.6365595689483003
2194,Pozdním,1,3.9912193175014965e-05,0.6365994811414754
2195,Pozdě,4,0.00015964877270005986,0.6367591299141754
2196,Později,24,0.0009578926362003592,0.6377170225503758
2197,Pozdější,1,3.9912193175014965e-05,0.6377569347435508
2198,Pozitivní,19,0.0007583316703252843,0.638515266413876
2199,Pozitivním,1,3.9912193175014965e-05,0.638555178607051
2200,Pozitivně,6,0.0002394731590500898,0.6387946517661011
2201,Pozlobit,1,3.9912193175014965e-05,0.6388345639592761
2202,Poznamená,1,3.9912193175014965e-05,0.6388744761524511
2203,Poznáte,13,0.0005188585112751946,0.6393933346637263
2204,Pozor,245,0.009778487327878668,0.649171821991605
2205,Pozornost,3,0.0001197365795250449,0.64929155857113
2206,Pozorností,1,3.9912193175014965e-05,0.649331470764305
2207,Pozorně,37,0.0014767511474755538,0.6508082219117806
2208,Pozoruhodné,1,3.9912193175014965e-05,0.6508481341049556
2209,Pozoruhodného,1,3.9912193175014965e-05,0.6508880462981306
2210,Pozoruhodně,1,3.9912193175014965e-05,0.6509279584913056
2211,Pozorujte,1,3.9912193175014965e-05,0.6509678706844806
2212,Pozve,1,3.9912193175014965e-05,0.6510077828776556
2213,Pozvolna,1,3.9912193175014965e-05,0.6510476950708306
2214,Pozvání,15,0.0005986828976252245,0.6516463779684558
2215,Počkejte,12,0.0004789463181001796,0.652125324286556
2216,Počátek,1,3.9912193175014965e-05,0.652165236479731
2217,Počáteční,3,0.0001197365795250449,0.652284973059256
2218,Počínaje,1,3.9912193175014965e-05,0.652324885252431
2219,Počítají,1,3.9912193175014965e-05,0.652364797445606
2220,Počítejte,44,0.0017561364997006586,0.6541209339453067
2221,Počítá,1,3.9912193175014965e-05,0.6541608461384817
2222,Pořád,3,0.0001197365795250449,0.6542805827180067
2223,Pořádná,2,7.982438635002993e-05,0.6543604071043567
2224,Pořádné,1,3.9912193175014965e-05,0.6544003192975317
2225,Pořádně,35,0.0013969267611255239,0.6557972460586573
2226,Pořídíte,2,7.982438635002993e-05,0.6558770704450073
2227,Poškorpíte,1,3.9912193175014965e-05,0.6559169826381823
2228,Pošlete,1,3.9912193175014965e-05,0.6559568948313573
2229,Požadované,1,3.9912193175014965e-05,0.6559968070245323
2230,Požene,1,3.9912193175014965e-05,0.6560367192177073
2231,Poženete,1,3.9912193175014965e-05,0.6560766314108823
2232,Požádají,1,3.9912193175014965e-05,0.6561165436040574
2233,Požádat,1,3.9912193175014965e-05,0.6561564557972324
2234,Pracné,1,3.9912193175014965e-05,0.6561963679904074
2235,Pracovitý,1,3.9912193175014965e-05,0.6562362801835824
2236,Pracovní,6,0.0002394731590500898,0.6564757533426324
2237,Pracovním,1,3.9912193175014965e-05,0.6565156655358074
2238,Pracujte,2,7.982438635002993e-05,0.6565954899221574
2239,Prakticky,1,3.9912193175014965e-05,0.6566354021153324
2240,Pravda,2,7.982438635002993e-05,0.6567152265016825
2241,Pravdou,2,7.982438635002993e-05,0.6567950508880325
2242,Pravdu,3,0.0001197365795250449,0.6569147874675575
2243,Pravděpodobnost,1,3.9912193175014965e-05,0.6569546996607325
2244,Pravděpodobné,1,3.9912193175014965e-05,0.6569946118539075
2245,Pravděpodobným,1,3.9912193175014965e-05,0.6570345240470825
2246,Pravděpodobně,4,0.00015964877270005986,0.6571941728197825
2247,Pravá,1,3.9912193175014965e-05,0.6572340850129575
2248,Pravé,1,3.9912193175014965e-05,0.6572739972061326
2249,Prchejte,2,7.982438635002993e-05,0.6573538215924826
2250,Preventivně,1,3.9912193175014965e-05,0.6573937337856576
2251,Prima,1,3.9912193175014965e-05,0.6574336459788326
2252,Pro,49,0.0019556974655757335,0.6593893434444084
2253,Proberte,2,7.982438635002993e-05,0.6594691678307584
2254,Problém,19,0.0007583316703252843,0.6602274995010836
2255,Problémem,1,3.9912193175014965e-05,0.6602674116942586
2256,Problémy,25,0.000997804829375374,0.661265216523634
2257,Problémům,1,3.9912193175014965e-05,0.661305128716809
2258,Probudíte,2,7.982438635002993e-05,0.661384953103159
2259,Probuzení,2,7.982438635002993e-05,0.661464777489509
2260,Proběhnout,1,3.9912193175014965e-05,0.661504689682684
2261,Procházka,2,7.982438635002993e-05,0.6615845140690341
2262,Procvičíte,1,3.9912193175014965e-05,0.6616244262622091
2263,Prodloužený,1,3.9912193175014965e-05,0.6616643384553841
2264,Prodraží,2,7.982438635002993e-05,0.6617441628417341
2265,Prodáváte,1,3.9912193175014965e-05,0.6617840750349091
2266,Program,2,7.982438635002993e-05,0.6618638994212591
2267,Programově,1,3.9912193175014965e-05,0.6619038116144341
2268,Prohloubení,1,3.9912193175014965e-05,0.6619437238076091
2269,Prohloubit,1,3.9912193175014965e-05,0.6619836360007841
2270,Prohloubí,3,0.0001197365795250449,0.6621033725803092
2271,Prohlédnete,2,7.982438635002993e-05,0.6621831969666592
2272,Prohřešky,1,3.9912193175014965e-05,0.6622231091598342
2273,Projde,1,3.9912193175014965e-05,0.6622630213530092
2274,Projdete,2,7.982438635002993e-05,0.6623428457393592
2275,Projděte,1,3.9912193175014965e-05,0.6623827579325342
2276,Projevy,4,0.00015964877270005986,0.6625424067052342
2277,Projeví,22,0.0008780682498503293,0.6634204749550846
2278,Projevíte,9,0.0003592097385751347,0.6637796846936598
2279,Prokážete,14,0.0005587707044502095,0.66433845539811
2280,Promluvte,1,3.9912193175014965e-05,0.664378367591285
2281,Promyslete,1,3.9912193175014965e-05,0.66441827978446
2282,Promyšlený,1,3.9912193175014965e-05,0.664458191977635
2283,Promyšleným,2,7.982438635002993e-05,0.664538016363985
2284,Promýšlejte,1,3.9912193175014965e-05,0.66457792855716
2285,Pronásledovat,4,0.00015964877270005986,0.66473757732986
2286,Propadnete,1,3.9912193175014965e-05,0.6647774895230351
2287,Propásnete,1,3.9912193175014965e-05,0.6648174017162101
2288,Prosadíte,3,0.0001197365795250449,0.6649371382957351
2289,Prosit,1,3.9912193175014965e-05,0.6649770504889101
2290,Prospěje,5,0.00019956096587507485,0.6651766114547851
2291,Prostor,1,3.9912193175014965e-05,0.6652165236479601
2292,Prostě,9,0.0003592097385751347,0.6655757333865353
2293,Prostřednictvím,1,3.9912193175014965e-05,0.6656156455797103
2294,Proti,3,0.0001197365795250449,0.6657353821592353
2295,Proto,5,0.00019956096587507485,0.6659349431251104
2296,Protože,2,7.982438635002993e-05,0.6660147675114604
2297,Protáhne,7,0.00027938535222510476,0.6662941528636855
2298,Protáhnout,2,7.982438635002993e-05,0.6663739772500356
2299,Protřelý,2,7.982438635002993e-05,0.6664538016363856
2300,Provedete,1,3.9912193175014965e-05,0.6664937138295606
2301,Prozatím,1,3.9912193175014965e-05,0.6665336260227356
2302,Prozíravým,1,3.9912193175014965e-05,0.6665735382159106
2303,Prozíravě,7,0.00027938535222510476,0.6668529235681357
2304,Proč,15,0.0005986828976252245,0.667451606465761
2305,Pročistí,1,3.9912193175014965e-05,0.667491518658936
2306,Proženete,1,3.9912193175014965e-05,0.667531430852111
2307,Prožijete,3,0.0001197365795250449,0.667651167431636
2308,Prožité,1,3.9912193175014965e-05,0.667691079624811
2309,Prožíváte,1,3.9912193175014965e-05,0.667730991817986
2310,První,8,0.0003192975454001197,0.6680502893633862
2311,Prvnímu,1,3.9912193175014965e-05,0.6680902015565612
2312,Práce,12,0.0004789463181001796,0.6685691478746614
2313,Práci,6,0.0002394731590500898,0.6688086210337114
2314,Právem,15,0.0005986828976252245,0.6694073039313366
2315,Právě,7,0.00027938535222510476,0.6696866892835618
2316,Prázdniny,2,7.982438635002993e-05,0.6697665136699118
2317,Průběh,5,0.00019956096587507485,0.6699660746357868
2318,Psychickou,1,3.9912193175014965e-05,0.6700059868289618
2319,Psychicky,5,0.00019956096587507485,0.6702055477948369
2320,Pud,1,3.9912193175014965e-05,0.6702454599880119
2321,Puntičkářský,1,3.9912193175014965e-05,0.6702853721811869
2322,Pustit,1,3.9912193175014965e-05,0.6703252843743619
2323,Pustí,1,3.9912193175014965e-05,0.6703651965675369
2324,Pustíte,7,0.00027938535222510476,0.6706445819197621
2325,Pustým,1,3.9912193175014965e-05,0.6706844941129371
